Date,Category,Quantity,Revenue,Orders
2010-12-09,"Jigsaw Puzzles, Card Games & Board Games",424,1414.88,25
2010-12-09,Jumbo Bags & Shoppers,102,249.29999999999998,15
2010-12-09,Kitchen Storage & Containers,330,798.25,29
2010-12-09,Kitchen Utensils & Tools,121,558.34,17
2010-12-09,Lamps & Lampshades,62,248.15000000000003,7
2010-12-09,Lanterns,61,157.69,9
2010-12-09,Lunch Boxes & Snack Bags,2199,5066.49,31
2010-12-09,Memo Boards & Blackboards,65,355.31,11
2010-12-09,Metal Signs & Plaques,515,1078.29,27
2010-12-09,Mirrors,52,215.25,5
2010-12-09,Miscellaneous,1094,2988.36,61
2010-12-09,"Mugs, Cups & Glasses",892,1559.31,44
2010-12-09,"Paper Napkins, Doilies & Bunting",288,742.88,29
2010-12-09,Party & Event Accessories,91,102.86,6
2010-12-09,Picture Frames & Photo Accessories,294,851.9,17
2010-12-09,"Plates, Bowls, Trays & Serveware",327,877.42,27
2010-12-09,Sewing & Craft Kits,270,1293.07,23
2010-12-09,"Stationery, Notebooks & Greeting Cards",336,441.82,17
2010-12-09,"Stickers, Patches & Badges",120,156.26,11
2010-12-09,Tea & Coffee Sets,92,470.45000000000005,19
2010-12-09,Tealight Holders & Sets,863,2035.86,38
2010-12-09,Travel & Office Accessories,34,54.01,9
2010-12-09,Trinket Boxes & Keepsakes,148,349.76,15
2010-12-09,Unclassified,8,51.6,2
2010-12-09,Wall Art & Prints,0,0.0,0
2010-12-09,Wooden Letters & Number Tiles,50,366.09,13
2010-12-10,"Bag Charms, Key Rings & Phone Charms",5,8.299999999999999,2
2010-12-10,"Bags, Purses & Backpacks",1377,2923.93,21
2010-12-10,"Baskets, Hampers & Wicker",59,243.71,10
2010-12-10,Cake Cases & Baking Accessories,1120,1410.89,28
2010-12-10,Cake Stands,515,4968.03,12
2010-12-10,"Candles, Incense & Matches",563,1101.37,23
2010-12-10,Children's Toys & Playsets,277,758.3000000000001,23
2010-12-10,Christmas Decorations,953,1259.22,28
2010-12-10,Clocks & Timepieces,207,1006.64,12
2010-12-10,"Clothing, Accessories & Beauty",189,453.19,14
2010-12-10,"Coat Racks, Hooks & Hangers",293,529.4499999999999,19
2010-12-10,Colouring & Art Supplies,912,774.81,19
2010-12-10,"Cushions, Quilts & Home Textiles",54,304.74,10
2010-12-10,Cutlery & Chopping Boards,49,403.70000000000005,8
2010-12-10,Decorative Hanging Ornaments & Figurines,989,1421.79,24
2010-12-10,Doormats & Doorstops,406,3089.53,22
2010-12-10,Easter Decorations,37,54.62,5
2010-12-10,Egg Cups & Holders,10,96.71,3
2010-12-10,Fairy Lights & Decorative Garlands,506,2492.75,28
2010-12-10,"Furniture, Cabinets & Storage Furniture",156,1086.59,15
2010-12-10,"Garden, Bird Feeding & Outdoor Décor",71,316.21000000000004,10
2010-12-10,"Gift Wrap, Tape & Ribbons",777,1363.01,15
2010-12-10,"Glass Jars, Bottles & Vases",43,214.10000000000002,8
2010-12-10,Hair Accessories,52,40.08,3
2010-12-10,Hand Warmers & Umbrellas,592,1029.47,24
2010-12-10,Hot Water Bottles,1042,7211.54,20
2010-12-10,"Jewellery - Bracelets, Rings & Brooches",163,451.75,8
2010-12-10,Jewellery - Earrings,6,21.59,2
2010-12-10,Jewellery - Necklaces,9,74.8,3
2010-12-10,"Jigsaw Puzzles, Card Games & Board Games",442,640.77,17
2010-12-10,Jumbo Bags & Shoppers,418,990.09,23
2010-12-10,Kitchen Storage & Containers,260,543.23,16
2010-12-10,Kitchen Utensils & Tools,283,980.38,18
2010-12-10,Lamps & Lampshades,12,38.36000000000001,4
2010-12-10,Lanterns,6,27.81,2
2010-12-10,Lunch Boxes & Snack Bags,546,1275.78,24
2010-12-10,Memo Boards & Blackboards,42,186.27,7
2010-12-10,Metal Signs & Plaques,968,1913.5700000000002,18
2010-12-10,Mirrors,52,237.25,7
2010-12-10,Miscellaneous,1356,3732.78,43
2010-12-10,"Mugs, Cups & Glasses",773,1323.6,24
2010-12-10,"Paper Napkins, Doilies & Bunting",230,420.48,15
2010-12-10,Party & Event Accessories,41,75.44,8
2010-12-10,Picture Frames & Photo Accessories,167,703.35,15
2010-12-10,"Plates, Bowls, Trays & Serveware",810,1595.79,23
2010-12-10,Sewing & Craft Kits,417,1193.1100000000001,25
2010-12-10,"Stationery, Notebooks & Greeting Cards",360,796.83,18
2010-12-10,"Stickers, Patches & Badges",33,66.92999999999999,6
2010-12-10,Tea & Coffee Sets,81,469.22,14
2010-12-10,Tealight Holders & Sets,1596,2770.82,27
2010-12-10,Travel & Office Accessories,73,186.89,7
2010-12-10,Trinket Boxes & Keepsakes,629,1323.86,16
2010-12-10,Unclassified,20,68.63,3
2010-12-10,Wall Art & Prints,3,21.85,2
2010-12-10,Wooden Letters & Number Tiles,14,156.12,4
2010-12-11,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2010-12-11,"Bags, Purses & Backpacks",0,0.0,0
2010-12-11,"Baskets, Hampers & Wicker",0,0.0,0
2010-12-11,Cake Cases & Baking Accessories,0,0.0,0
2010-12-11,Cake Stands,0,0.0,0
2010-12-11,"Candles, Incense & Matches",0,0.0,0
2010-12-11,Children's Toys & Playsets,0,0.0,0
2010-12-11,Christmas Decorations,0,0.0,0
2010-12-11,Clocks & Timepieces,0,0.0,0
2010-12-11,"Clothing, Accessories & Beauty",0,0.0,0
2010-12-11,"Coat Racks, Hooks & Hangers",0,0.0,0
2010-12-11,Colouring & Art Supplies,0,0.0,0
2010-12-11,"Cushions, Quilts & Home Textiles",0,0.0,0
2010-12-11,Cutlery & Chopping Boards,0,0.0,0
2010-12-11,Decorative Hanging Ornaments & Figurines,0,0.0,0
2010-12-11,Doormats & Doorstops,0,0.0,0
2010-12-11,Easter Decorations,0,0.0,0
2010-12-11,Egg Cups & Holders,0,0.0,0
2010-12-11,Fairy Lights & Decorative Garlands,0,0.0,0
2010-12-11,"Furniture, Cabinets & Storage Furniture",0,0.0,0
2010-12-11,"Garden, Bird Feeding & Outdoor Décor",0,0.0,0
2010-12-11,"Gift Wrap, Tape & Ribbons",0,0.0,0
2010-12-11,"Glass Jars, Bottles & Vases",0,0.0,0
2010-12-11,Hair Accessories,0,0.0,0
2010-12-11,Hand Warmers & Umbrellas,0,0.0,0
2010-12-11,Hot Water Bottles,0,0.0,0
2010-12-11,"Jewellery - Bracelets, Rings & Brooches",0,0.0,0
2010-12-11,Jewellery - Earrings,0,0.0,0
2010-12-11,Jewellery - Necklaces,0,0.0,0
2010-12-11,"Jigsaw Puzzles, Card Games & Board Games",0,0.0,0
2010-12-11,Jumbo Bags & Shoppers,0,0.0,0
2010-12-11,Kitchen Storage & Containers,0,0.0,0
2010-12-11,Kitchen Utensils & Tools,0,0.0,0
2010-12-11,Lamps & Lampshades,0,0.0,0
2010-12-11,Lanterns,0,0.0,0
2010-12-11,Lunch Boxes & Snack Bags,0,0.0,0
2010-12-11,Memo Boards & Blackboards,0,0.0,0
2010-12-11,Metal Signs & Plaques,0,0.0,0
2010-12-11,Mirrors,0,0.0,0
2010-12-11,Miscellaneous,0,0.0,0
2010-12-11,"Mugs, Cups & Glasses",0,0.0,0
2010-12-11,"Paper Napkins, Doilies & Bunting",0,0.0,0
2010-12-11,Party & Event Accessories,0,0.0,0
2010-12-11,Picture Frames & Photo Accessories,0,0.0,0
2010-12-11,"Plates, Bowls, Trays & Serveware",0,0.0,0
2010-12-11,Sewing & Craft Kits,0,0.0,0
2010-12-11,"Stationery, Notebooks & Greeting Cards",0,0.0,0
2010-12-11,"Stickers, Patches & Badges",0,0.0,0
2010-12-11,Tea & Coffee Sets,0,0.0,0
2010-12-11,Tealight Holders & Sets,0,0.0,0
2010-12-11,Travel & Office Accessories,0,0.0,0
2010-12-11,Trinket Boxes & Keepsakes,0,0.0,0
2010-12-11,Unclassified,0,0.0,0
2010-12-11,Wall Art & Prints,0,0.0,0
2010-12-11,Wooden Letters & Number Tiles,0,0.0,0
2010-12-12,"Bag Charms, Key Rings & Phone Charms",1,0.65,1
2010-12-12,"Bags, Purses & Backpacks",360,681.85,21
2010-12-12,"Baskets, Hampers & Wicker",131,142.85,9
2010-12-12,Cake Cases & Baking Accessories,114,141.93,9
2010-12-12,Cake Stands,61,664.65,9
2010-12-12,"Candles, Incense & Matches",1928,647.9100000000001,19
2010-12-12,Children's Toys & Playsets,170,694.47,20
2010-12-12,Christmas Decorations,440,482.74,18
2010-12-12,Clocks & Timepieces,58,167.5,9
2010-12-12,"Clothing, Accessories & Beauty",67,102.45,7
2010-12-12,"Coat Racks, Hooks & Hangers",399,558.58,9
2010-12-12,Colouring & Art Supplies,526,399.87,14
2010-12-12,"Cushions, Quilts & Home Textiles",21,111.15,6
2010-12-12,Cutlery & Chopping Boards,27,96.45,6
2010-12-12,Decorative Hanging Ornaments & Figurines,526,659.65,17
2010-12-12,Doormats & Doorstops,45,288.05,9
2010-12-12,Easter Decorations,212,325.8,1
2010-12-12,Egg Cups & Holders,19,77.25,3
2010-12-12,Fairy Lights & Decorative Garlands,201,607.34,16
2010-12-12,"Furniture, Cabinets & Storage Furniture",121,388.35,14
2010-12-12,"Garden, Bird Feeding & Outdoor Décor",44,66.9,4
2010-12-12,"Gift Wrap, Tape & Ribbons",382,504.05,12
2010-12-12,"Glass Jars, Bottles & Vases",8,27.6,2
2010-12-12,Hair Accessories,25,44.55,6
2010-12-12,Hand Warmers & Umbrellas,194,292.62,13
2010-12-12,Hot Water Bottles,336,1349.54,20
2010-12-12,"Jewellery - Bracelets, Rings & Brooches",162,322.46,9
2010-12-12,Jewellery - Earrings,5,14.75,1
2010-12-12,Jewellery - Necklaces,3,13.05,2
2010-12-12,"Jigsaw Puzzles, Card Games & Board Games",627,1263.15,13
2010-12-12,Jumbo Bags & Shoppers,53,96.95,13
2010-12-12,Kitchen Storage & Containers,180,267.94,13
2010-12-12,Kitchen Utensils & Tools,40,151.85,10
2010-12-12,Lamps & Lampshades,10,24.44,2
2010-12-12,Lanterns,4,15.8,1
2010-12-12,Lunch Boxes & Snack Bags,206,324.8,14
2010-12-12,Memo Boards & Blackboards,27,116.65,7
2010-12-12,Metal Signs & Plaques,231,448.54,17
2010-12-12,Mirrors,36,67.5,6
2010-12-12,Miscellaneous,353,721.98,24
2010-12-12,"Mugs, Cups & Glasses",210,417.2,18
2010-12-12,"Paper Napkins, Doilies & Bunting",380,601.9,11
2010-12-12,Party & Event Accessories,83,93.55,5
2010-12-12,Picture Frames & Photo Accessories,138,406.05,12
2010-12-12,"Plates, Bowls, Trays & Serveware",108,268.7,16
2010-12-12,Sewing & Craft Kits,196,552.65,13
2010-12-12,"Stationery, Notebooks & Greeting Cards",454,238.01,12
2010-12-12,"Stickers, Patches & Badges",85,83.64999999999999,10
2010-12-12,Tea & Coffee Sets,103,291.95,10
2010-12-12,Tealight Holders & Sets,377,679.5500000000001,18
2010-12-12,Travel & Office Accessories,28,42.25,5
2010-12-12,Trinket Boxes & Keepsakes,53,71.15,7
2010-12-12,Unclassified,0,0.0,0
2010-12-12,Wall Art & Prints,0,0.0,0
2010-12-12,Wooden Letters & Number Tiles,35,207.85,8
2010-12-13,"Bag Charms, Key Rings & Phone Charms",8,13.28,2
2010-12-13,"Bags, Purses & Backpacks",437,940.08,20
2010-12-13,"Baskets, Hampers & Wicker",98,484.08000000000004,14
2010-12-13,Cake Cases & Baking Accessories,404,503.78,17
2010-12-13,Cake Stands,52,634.0899999999999,11
2010-12-13,"Candles, Incense & Matches",1529,2048.02,29
2010-12-13,Children's Toys & Playsets,220,535.25,16
2010-12-13,Christmas Decorations,865,1161.8999999999999,23
2010-12-13,Clocks & Timepieces,78,329.04,7
2010-12-13,"Clothing, Accessories & Beauty",76,232.11,12
2010-12-13,"Coat Racks, Hooks & Hangers",220,400.24,15
2010-12-13,Colouring & Art Supplies,405,274.67,15
2010-12-13,"Cushions, Quilts & Home Textiles",134,370.99,5
2010-12-13,Cutlery & Chopping Boards,80,293.42,6
2010-12-13,Decorative Hanging Ornaments & Figurines,892,1486.35,30
2010-12-13,Doormats & Doorstops,124,869.15,13
2010-12-13,Easter Decorations,10,20.79,4
2010-12-13,Egg Cups & Holders,23,100.7,5
2010-12-13,Fairy Lights & Decorative Garlands,535,1809.74,20
2010-12-13,"Furniture, Cabinets & Storage Furniture",257,1450.73,24
2010-12-13,"Garden, Bird Feeding & Outdoor Décor",111,285.46999999999997,8
2010-12-13,"Gift Wrap, Tape & Ribbons",619,689.1899999999999,22
2010-12-13,"Glass Jars, Bottles & Vases",8,43.440000000000005,4
2010-12-13,Hair Accessories,34,169.66,4
2010-12-13,Hand Warmers & Umbrellas,530,697.38,16
2010-12-13,Hot Water Bottles,754,3244.71,26
2010-12-13,"Jewellery - Bracelets, Rings & Brooches",260,367.9,10
2010-12-13,Jewellery - Earrings,7,24.96,3
2010-12-13,Jewellery - Necklaces,8,65.3,2
2010-12-13,"Jigsaw Puzzles, Card Games & Board Games",362,269.92,12
2010-12-13,Jumbo Bags & Shoppers,269,561.88,21
2010-12-13,Kitchen Storage & Containers,443,1091.95,15
2010-12-13,Kitchen Utensils & Tools,81,548.01,12
2010-12-13,Lamps & Lampshades,17,118.53,5
2010-12-13,Lanterns,86,102.72,4
2010-12-13,Lunch Boxes & Snack Bags,254,544.41,14
2010-12-13,Memo Boards & Blackboards,86,374.62,13
2010-12-13,Metal Signs & Plaques,350,666.97,13
2010-12-13,Mirrors,19,84.95,4
2010-12-13,Miscellaneous,1570,2619.65,39
2010-12-13,"Mugs, Cups & Glasses",1096,1457.67,33
2010-12-13,"Paper Napkins, Doilies & Bunting",317,608.81,16
2010-12-13,Party & Event Accessories,45,59.99,4
2010-12-13,Picture Frames & Photo Accessories,379,898.75,14
2010-12-13,"Plates, Bowls, Trays & Serveware",676,1276.06,22
2010-12-13,Sewing & Craft Kits,181,720.08,14
2010-12-13,"Stationery, Notebooks & Greeting Cards",360,481.81,13
2010-12-13,"Stickers, Patches & Badges",53,66.87,6
2010-12-13,Tea & Coffee Sets,110,374.2,13
2010-12-13,Tealight Holders & Sets,1709,2892.33,30
2010-12-13,Travel & Office Accessories,18,50.03,4
2010-12-13,Trinket Boxes & Keepsakes,387,785.34,18
2010-12-13,Unclassified,18,55.35,3
2010-12-13,Wall Art & Prints,0,0.0,0
2010-12-13,Wooden Letters & Number Tiles,55,381.69,11
2010-12-14,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2010-12-14,"Bags, Purses & Backpacks",1161,2464.59,27
2010-12-14,"Baskets, Hampers & Wicker",62,415.03,10
2010-12-14,Cake Cases & Baking Accessories,966,1543.55,28
2010-12-14,Cake Stands,80,1638.88,10
2010-12-14,"Candles, Incense & Matches",498,731.45,26
2010-12-14,Children's Toys & Playsets,381,714.5,23
2010-12-14,Christmas Decorations,459,510.84,20
2010-12-14,Clocks & Timepieces,306,939.25,12
2010-12-14,"Clothing, Accessories & Beauty",166,264.56,11
2010-12-14,"Coat Racks, Hooks & Hangers",80,266.91,14
2010-12-14,Colouring & Art Supplies,792,540.9399999999999,24
2010-12-14,"Cushions, Quilts & Home Textiles",342,693.78,11
2010-12-14,Cutlery & Chopping Boards,183,647.09,15
2010-12-14,Decorative Hanging Ornaments & Figurines,1072,1133.72,31
2010-12-14,Doormats & Doorstops,102,959.82,21
2010-12-14,Easter Decorations,0,0.0,0
2010-12-14,Egg Cups & Holders,78,125.7,2
2010-12-14,Fairy Lights & Decorative Garlands,451,1774.77,23
2010-12-14,"Furniture, Cabinets & Storage Furniture",384,1022.31,24
2010-12-14,"Garden, Bird Feeding & Outdoor Décor",176,105.22999999999999,4
2010-12-14,"Gift Wrap, Tape & Ribbons",644,727.54,18
2010-12-14,"Glass Jars, Bottles & Vases",11,53.57,5
2010-12-14,Hair Accessories,22,164.1,5
2010-12-14,Hand Warmers & Umbrellas,1145,1244.6499999999999,22
2010-12-14,Hot Water Bottles,1197,7402.4800000000005,33
2010-12-14,"Jewellery - Bracelets, Rings & Brooches",148,158.52,8
2010-12-14,Jewellery - Earrings,36,13.68,1
2010-12-14,Jewellery - Necklaces,0,0.0,0
2010-12-14,"Jigsaw Puzzles, Card Games & Board Games",429,543.49,17
2010-12-14,Jumbo Bags & Shoppers,314,738.3199999999999,17
2010-12-14,Kitchen Storage & Containers,473,755.51,22
2010-12-14,Kitchen Utensils & Tools,100,289.99,10
2010-12-14,Lamps & Lampshades,26,115.7,4
2010-12-14,Lanterns,87,150.73,6
2010-12-14,Lunch Boxes & Snack Bags,1143,2156.5099999999998,27
2010-12-14,Memo Boards & Blackboards,22,104.85000000000001,6
2010-12-14,Metal Signs & Plaques,193,343.41,12
2010-12-14,Mirrors,16,110.22999999999999,6
2010-12-14,Miscellaneous,1702,4101.93,56
2010-12-14,"Mugs, Cups & Glasses",685,1142.76,35
2010-12-14,"Paper Napkins, Doilies & Bunting",221,462.75,23
2010-12-14,Party & Event Accessories,47,22.35,5
2010-12-14,Picture Frames & Photo Accessories,262,745.6,14
2010-12-14,"Plates, Bowls, Trays & Serveware",844,848.03,22
2010-12-14,Sewing & Craft Kits,285,1325.15,27
2010-12-14,"Stationery, Notebooks & Greeting Cards",469,587.56,21
2010-12-14,"Stickers, Patches & Badges",248,73.74,8
2010-12-14,Tea & Coffee Sets,63,197.63000000000002,12
2010-12-14,Tealight Holders & Sets,991,2082.48,28
2010-12-14,Travel & Office Accessories,62,158.24,6
2010-12-14,Trinket Boxes & Keepsakes,262,619.0699999999999,19
2010-12-14,Unclassified,11,48.03,2
2010-12-14,Wall Art & Prints,0,0.0,0
2010-12-14,Wooden Letters & Number Tiles,374,432.76,12
2010-12-15,"Bag Charms, Key Rings & Phone Charms",2,1.3,1
2010-12-15,"Bags, Purses & Backpacks",437,600.57,26
2010-12-15,"Baskets, Hampers & Wicker",65,220.0,8
2010-12-15,Cake Cases & Baking Accessories,581,716.75,21
2010-12-15,Cake Stands,197,2105.0499999999997,17
2010-12-15,"Candles, Incense & Matches",663,557.67,20
2010-12-15,Children's Toys & Playsets,126,416.84,11
2010-12-15,Christmas Decorations,1192,630.4,20
2010-12-15,Clocks & Timepieces,89,217.0,8
2010-12-15,"Clothing, Accessories & Beauty",84,205.56,11
2010-12-15,"Coat Racks, Hooks & Hangers",154,393.52000000000004,9
2010-12-15,Colouring & Art Supplies,614,304.24,14
2010-12-15,"Cushions, Quilts & Home Textiles",98,279.7,8
2010-12-15,Cutlery & Chopping Boards,21,78.55,2
2010-12-15,Decorative Hanging Ornaments & Figurines,864,1176.28,21
2010-12-15,Doormats & Doorstops,113,789.15,16
2010-12-15,Easter Decorations,746,283.46,3
2010-12-15,Egg Cups & Holders,2,9.9,1
2010-12-15,Fairy Lights & Decorative Garlands,595,1366.1000000000001,21
2010-12-15,"Furniture, Cabinets & Storage Furniture",1726,2938.2999999999997,14
2010-12-15,"Garden, Bird Feeding & Outdoor Décor",100,59.519999999999996,5
2010-12-15,"Gift Wrap, Tape & Ribbons",1018,763.23,21
2010-12-15,"Glass Jars, Bottles & Vases",54,191.58,7
2010-12-15,Hair Accessories,14,111.30000000000001,3
2010-12-15,Hand Warmers & Umbrellas,440,371.45,17
2010-12-15,Hot Water Bottles,574,2375.34,24
2010-12-15,"Jewellery - Bracelets, Rings & Brooches",212,348.56,9
2010-12-15,Jewellery - Earrings,0,0.0,0
2010-12-15,Jewellery - Necklaces,9,70.45,2
2010-12-15,"Jigsaw Puzzles, Card Games & Board Games",296,292.7,9
2010-12-15,Jumbo Bags & Shoppers,263,475.85,10
2010-12-15,Kitchen Storage & Containers,237,292.51,15
2010-12-15,Kitchen Utensils & Tools,75,258.1,12
2010-12-15,Lamps & Lampshades,21,67.95000000000002,3
2010-12-15,Lanterns,13,23.549999999999997,2
2010-12-15,Lunch Boxes & Snack Bags,1012,1410.85,18
2010-12-15,Memo Boards & Blackboards,110,429.90000000000003,11
2010-12-15,Metal Signs & Plaques,566,910.69,20
2010-12-15,Mirrors,9,71.55,4
2010-12-15,Miscellaneous,1208,2371.04,45
2010-12-15,"Mugs, Cups & Glasses",645,817.09,24
2010-12-15,"Paper Napkins, Doilies & Bunting",107,125.25,12
2010-12-15,Party & Event Accessories,95,123.25,6
2010-12-15,Picture Frames & Photo Accessories,105,377.8,16
2010-12-15,"Plates, Bowls, Trays & Serveware",503,824.59,26
2010-12-15,Sewing & Craft Kits,120,291.0,14
2010-12-15,"Stationery, Notebooks & Greeting Cards",224,249.45000000000002,16
2010-12-15,"Stickers, Patches & Badges",245,71.92999999999999,7
2010-12-15,Tea & Coffee Sets,42,221.9,10
2010-12-15,Tealight Holders & Sets,1387,2353.2,27
2010-12-15,Travel & Office Accessories,19,30.15,4
2010-12-15,Trinket Boxes & Keepsakes,256,448.24,18
2010-12-15,Unclassified,0,0.0,0
2010-12-15,Wall Art & Prints,0,0.0,0
2010-12-15,Wooden Letters & Number Tiles,96,307.5,7
2010-12-16,"Bag Charms, Key Rings & Phone Charms",0,0.0,0
2010-12-16,"Bags, Purses & Backpacks",690,1024.25,37
2010-12-16,"Baskets, Hampers & Wicker",113,363.18,9
2010-12-16,Cake Cases & Baking Accessories,1286,1220.7,33
2010-12-16,Cake Stands,125,1124.6499999999999,19
2010-12-16,"Candles, Incense & Matches",827,1497.7,27
2010-12-16,Children's Toys & Playsets,233,626.1700000000001,19
2010-12-16,Christmas Decorations,284,189.4,15
2010-12-16,Clocks & Timepieces,153,342.75,11
2010-12-16,"Clothing, Accessories & Beauty",207,193.99,11
2010-12-16,"Coat Racks, Hooks & Hangers",244,472.64,16
2010-12-16,Colouring & Art Supplies,1323,588.31,26
2010-12-16,"Cushions, Quilts & Home Textiles",429,1064.85,21
2010-12-16,Cutlery & Chopping Boards,161,535.35,6
2010-12-16,Decorative Hanging Ornaments & Figurines,636,997.7,27
2010-12-16,Doormats & Doorstops,210,1273.0,22
2010-12-16,Easter Decorations,150,59.34,2
2010-12-16,Egg Cups & Holders,106,136.26999999999998,7
2010-12-16,Fairy Lights & Decorative Garlands,1205,3752.09,25
2010-12-16,"Furniture, Cabinets & Storage Furniture",843,1601.15,28
2010-12-16,"Garden, Bird Feeding & Outdoor Décor",78,198.9,8
2010-12-16,"Gift Wrap, Tape & Ribbons",1696,860.83,25
2010-12-16,"Glass Jars, Bottles & Vases",172,385.40000000000003,4
2010-12-16,Hair Accessories,32,123.6,6
2010-12-16,Hand Warmers & Umbrellas,940,1204.2,22
2010-12-16,Hot Water Bottles,409,1638.0500000000002,31
2010-12-16,"Jewellery - Bracelets, Rings & Brooches",404,539.3,7
2010-12-16,Jewellery - Earrings,3,16.15,1
2010-12-16,Jewellery - Necklaces,2,14.899999999999999,2
2010-12-16,"Jigsaw Puzzles, Card Games & Board Games",276,337.18,15
2010-12-16,Jumbo Bags & Shoppers,786,1446.35,18
2010-12-16,Kitchen Storage & Containers,868,990.52,27
2010-12-16,Kitchen Utensils & Tools,177,442.51000000000005,13
2010-12-16,Lamps & Lampshades,17,60.050000000000004,3
