cancellation_row,invoice,available_candidates,selected_original_row,status
47123,C540377,2,42514.0,multiple_available_candidates
47124,C540377,0,,unmatched
47125,C540378,1,44343.0,unique_available_candidate
47126,C540379,0,,unmatched
47127,C540380,0,,unmatched
47128,C540380,0,,unmatched
47129,C540381,0,,unmatched
47130,C540382,0,,unmatched
47131,C540382,0,,unmatched
47138,C540384,0,,unmatched
47139,C540384,0,,unmatched
47140,C540384,0,,unmatched
47141,C540385,0,,unmatched
47142,C540386,0,,unmatched
47143,C540386,0,,unmatched
47144,C540386,0,,unmatched
47158,C540388,0,,unmatched
47159,C540389,0,,unmatched
47160,C540390,0,,unmatched
47161,C540390,0,,unmatched
47162,C540391,0,,unmatched
47163,C540392,0,,unmatched
47164,C540392,0,,unmatched
47165,C540392,1,25777.0,unique_available_candidate
47166,C540392,0,,unmatched
47167,C540393,0,,unmatched
47168,C540393,0,,unmatched
47169,C540393,0,,unmatched
47170,C540393,0,,unmatched
47171,C540393,0,,unmatched
47172,C540394,0,,unmatched
47240,C540398,0,,unmatched
47242,C540400,1,5075.0,unique_available_candidate
47243,C540400,0,,unmatched
47244,C540400,0,,unmatched
47245,C540400,0,,unmatched
47274,C540403,0,,unmatched
47470,C540417,1,45663.0,unique_available_candidate
47471,C540417,1,45662.0,unique_available_candidate
47472,C540417,1,45656.0,unique_available_candidate
47473,C540417,1,45647.0,unique_available_candidate
47474,C540417,1,45660.0,unique_available_candidate
47475,C540417,1,45654.0,unique_available_candidate
47476,C540417,1,45655.0,unique_available_candidate
47477,C540417,1,45661.0,unique_available_candidate
47478,C540417,1,45665.0,unique_available_candidate
47479,C540417,1,45646.0,unique_available_candidate
47480,C540417,1,45652.0,unique_available_candidate
47481,C540417,1,45651.0,unique_available_candidate
47482,C540417,1,45664.0,unique_available_candidate
47483,C540417,1,45653.0,unique_available_candidate
47484,C540417,1,45648.0,unique_available_candidate
47485,C540417,1,45650.0,unique_available_candidate
47486,C540417,1,45649.0,unique_available_candidate
47487,C540417,1,45666.0,unique_available_candidate
47488,C540417,1,45659.0,unique_available_candidate
47489,C540417,1,45658.0,unique_available_candidate
47490,C540417,1,45657.0,unique_available_candidate
48636,C540470,0,,unmatched
49130,C540503,0,,unmatched
49131,C540503,0,,unmatched
49132,C540503,0,,unmatched
49711,C540527,2,39029.0,multiple_available_candidates
49712,C540527,3,49683.0,multiple_available_candidates
49847,C540535,0,,unmatched
49848,C540535,0,,unmatched
49849,C540535,0,,unmatched
49850,C540535,0,,unmatched
49851,C540535,0,,unmatched
49852,C540535,0,,unmatched
49853,C540535,0,,unmatched
49854,C540535,0,,unmatched
49855,C540535,0,,unmatched
49856,C540535,0,,unmatched
49857,C540535,0,,unmatched
49858,C540535,0,,unmatched
49859,C540535,0,,unmatched
49860,C540535,0,,unmatched
50789,C540555,0,,unmatched
50790,C540555,0,,unmatched
50807,C540559,0,,unmatched
51024,C540634,0,,unmatched
51025,C540634,0,,unmatched
51026,C540634,0,,unmatched
51157,C540643,0,,unmatched
51674,C540652,1,51636.0,unique_available_candidate
52397,C540780,0,,unmatched
52398,C540780,0,,unmatched
52399,C540780,1,45947.0,unique_available_candidate
52400,C540780,0,,unmatched
52401,C540781,0,,unmatched
52402,C540781,0,,unmatched
52403,C540781,0,,unmatched
52404,C540781,0,,unmatched
52405,C540781,0,,unmatched
52406,C540781,0,,unmatched
52415,C540783,1,31171.0,unique_available_candidate
52420,C540784,1,43681.0,unique_available_candidate
52421,C540786,0,,unmatched
52422,C540786,0,,unmatched
52423,C540786,0,,unmatched
52424,C540786,0,,unmatched
52425,C540787,0,,unmatched
52426,C540787,0,,unmatched
52427,C540788,0,,unmatched
52428,C540788,0,,unmatched
52429,C540788,0,,unmatched
52432,C540790,0,,unmatched
52433,C540791,0,,unmatched
52434,C540792,0,,unmatched
52435,C540793,0,,unmatched
52436,C540793,0,,unmatched
52459,C540796,0,,unmatched
52708,C540814,0,,unmatched
52774,C540820,2,52753.0,multiple_available_candidates
53470,C540837,0,,unmatched
53471,C540837,0,,unmatched
53472,C540837,0,,unmatched
53473,C540837,0,,unmatched
53474,C540837,0,,unmatched
53475,C540837,0,,unmatched
53476,C540837,0,,unmatched
53477,C540837,0,,unmatched
53478,C540837,0,,unmatched
53479,C540837,0,,unmatched
53567,C540841,0,,unmatched
53568,C540841,0,,unmatched
53570,C540843,1,53569.0,unique_available_candidate
53575,C540845,0,,unmatched
53576,C540846,1,49079.0,unique_available_candidate
53577,C540846,1,49109.0,unique_available_candidate
53578,C540846,0,,unmatched
53579,C540847,0,,unmatched
53580,C540847,0,,unmatched
54070,C540850,0,,unmatched
54078,C540852,1,33986.0,unique_available_candidate
54079,C540853,0,,unmatched
54080,C540854,0,,unmatched
54190,C540860,0,,unmatched
54191,C540860,0,,unmatched
54212,C540895,0,,unmatched
54322,C540937,0,,unmatched
54323,C540937,0,,unmatched
54324,C540937,0,,unmatched
54327,C540938,0,,unmatched
54341,C540942,0,,unmatched
54342,C540942,0,,unmatched
54343,C540942,0,,unmatched
54378,C540944,0,,unmatched
54407,C540948,0,,unmatched
54408,C540948,0,,unmatched
54409,C540948,0,,unmatched
54410,C540948,0,,unmatched
54411,C540949,0,,unmatched
54412,C540949,0,,unmatched
54413,C540950,0,,unmatched
54425,C540952,0,,unmatched
55924,C541007,0,,unmatched
55930,C541009,0,,unmatched
55931,C541009,0,,unmatched
55932,C541009,0,,unmatched
55933,C541009,0,,unmatched
56194,C541089,0,,unmatched
56195,C541090,0,,unmatched
56196,C541090,0,,unmatched
56212,C541092,0,,unmatched
56833,C541117,0,,unmatched
57312,C541201,1,46914.0,unique_available_candidate
58218,C541222,0,,unmatched
58329,C541229,0,,unmatched
58330,C541231,0,,unmatched
58331,C541231,0,,unmatched
58332,C541231,0,,unmatched
58333,C541231,1,18156.0,unique_available_candidate
58334,C541231,0,,unmatched
58335,C541231,0,,unmatched
58336,C541232,0,,unmatched
58337,C541232,0,,unmatched
58338,C541233,0,,unmatched
58339,C541233,0,,unmatched
58340,C541234,0,,unmatched
58341,C541234,0,,unmatched
58342,C541235,0,,unmatched
58344,C541237,0,,unmatched
58496,C541245,0,,unmatched
58588,C541254,1,54363.0,unique_available_candidate
58630,C541257,0,,unmatched
58719,C541261,1,58687.0,unique_available_candidate
59410,C541284,0,,unmatched
59910,C541415,0,,unmatched
59911,C541415,0,,unmatched
59912,C541415,0,,unmatched
59955,C541416,1,41339.0,unique_available_candidate
59956,C541418,0,,unmatched
61624,C541433,1,61619.0,unique_available_candidate
61953,C541492,0,,unmatched
61954,C541492,0,,unmatched
61955,C541492,0,,unmatched
61956,C541492,0,,unmatched
61957,C541492,0,,unmatched
61958,C541492,0,,unmatched
61959,C541492,0,,unmatched
61960,C541492,0,,unmatched
62460,C541498,0,,unmatched
62461,C541499,0,,unmatched
62462,C541499,0,,unmatched
62463,C541499,0,,unmatched
62478,C541501,0,,unmatched
62479,C541502,0,,unmatched
62480,C541503,0,,unmatched
62712,C541512,1,62700.0,unique_available_candidate
63495,C541572,1,55271.0,unique_available_candidate
63496,C541572,1,55272.0,unique_available_candidate
63497,C541573,1,30327.0,unique_available_candidate
63624,C541586,0,,unmatched
63670,C541589,0,,unmatched
64353,C541603,0,,unmatched
64523,C541641,0,,unmatched
64524,C541641,1,2051.0,unique_available_candidate
64569,C541650,0,,unmatched
64570,C541651,0,,unmatched
64573,C541653,0,,unmatched
64574,C541654,0,,unmatched
64606,C541656,1,34524.0,unique_available_candidate
64607,C541656,0,,unmatched
64608,C541656,0,,unmatched
64804,C541674,0,,unmatched
65078,C541688,0,,unmatched
65079,C541689,0,,unmatched
65083,C541691,0,,unmatched
65093,C541693,0,,unmatched
65094,C541693,0,,unmatched
65095,C541693,0,,unmatched
65096,C541693,0,,unmatched
65097,C541693,0,,unmatched
65098,C541693,0,,unmatched
65099,C541694,0,,unmatched
65100,C541694,0,,unmatched
65101,C541694,0,,unmatched
65940,C541701,0,,unmatched
65941,C541701,0,,unmatched
65942,C541701,0,,unmatched
65956,C541704,1,55402.0,unique_available_candidate
65957,C541705,0,,unmatched
65963,C541707,1,59238.0,unique_available_candidate
65964,C541707,0,,unmatched
65965,C541707,0,,unmatched
65966,C541707,0,,unmatched
65995,C541710,0,,unmatched
65996,C541710,0,,unmatched
65997,C541710,1,52192.0,unique_available_candidate
65998,C541710,1,52203.0,unique_available_candidate
65999,C541710,1,52200.0,unique_available_candidate
66000,C541710,1,52211.0,unique_available_candidate
66001,C541710,0,,unmatched
66002,C541710,1,52191.0,unique_available_candidate
66003,C541710,0,,unmatched
66004,C541710,0,,unmatched
66005,C541710,1,52199.0,unique_available_candidate
66146,C541735,1,59094.0,unique_available_candidate
66147,C541735,1,59072.0,unique_available_candidate
66148,C541735,0,,unmatched
66149,C541735,0,,unmatched
66150,C541735,0,,unmatched
66151,C541735,0,,unmatched
66158,C541779,0,,unmatched
66159,C541779,1,53234.0,unique_available_candidate
66160,C541779,2,53224.0,multiple_available_candidates
66252,C541786,0,,unmatched
66253,C541787,0,,unmatched
66367,C541790,1,57353.0,unique_available_candidate
66368,C541790,1,57352.0,unique_available_candidate
66369,C541790,1,57351.0,unique_available_candidate
66822,C541817,0,,unmatched
66823,C541818,0,,unmatched
66824,C541821,1,51718.0,unique_available_candidate
66825,C541821,0,,unmatched
66826,C541821,0,,unmatched
66827,C541821,0,,unmatched
66828,C541821,0,,unmatched
66829,C541822,0,,unmatched
66830,C541822,0,,unmatched
66831,C541822,0,,unmatched
66832,C541822,0,,unmatched
66833,C541823,0,,unmatched
66834,C541824,0,,unmatched
66835,C541825,0,,unmatched
66836,C541825,0,,unmatched
66837,C541825,0,,unmatched
66838,C541826,0,,unmatched
66839,C541826,0,,unmatched
66840,C541826,0,,unmatched
67270,C541828,0,,unmatched
67271,C541828,0,,unmatched
67272,C541829,1,57338.0,unique_available_candidate
67273,C541829,0,,unmatched
67492,C541831,0,,unmatched
67505,C541833,0,,unmatched
67506,C541834,0,,unmatched
68072,C541852,3,58555.0,multiple_available_candidates
68325,C541861,0,,unmatched
68350,C541863,0,,unmatched
68351,C541863,0,,unmatched
68352,C541863,0,,unmatched
68353,C541863,0,,unmatched
68354,C541863,0,,unmatched
68355,C541863,0,,unmatched
68356,C541863,0,,unmatched
68357,C541863,0,,unmatched
68358,C541863,0,,unmatched
68359,C541863,0,,unmatched
68360,C541863,0,,unmatched
68361,C541863,0,,unmatched
68362,C541863,0,,unmatched
68363,C541863,0,,unmatched
68364,C541863,0,,unmatched
68365,C541863,0,,unmatched
68366,C541863,0,,unmatched
68418,C541868,0,,unmatched
68419,C541868,1,17235.0,unique_available_candidate
68420,C541868,0,,unmatched
68421,C541868,0,,unmatched
68422,C541868,1,27371.0,unique_available_candidate
68947,C541885,0,,unmatched
68975,C541897,1,68948.0,unique_available_candidate
69126,C541959,0,,unmatched
69140,C541961,1,66778.0,unique_available_candidate
69141,C541961,1,66777.0,unique_available_candidate
69153,C541964,0,,unmatched
69987,C541994,0,,unmatched
70397,C542032,0,,unmatched
70398,C542038,0,,unmatched
70464,C542060,0,,unmatched
70465,C542060,0,,unmatched
70466,C542060,0,,unmatched
70467,C542060,0,,unmatched
70468,C542060,0,,unmatched
70469,C542060,0,,unmatched
70470,C542060,0,,unmatched
70482,C542078,0,,unmatched
70483,C542078,0,,unmatched
70542,C542082,0,,unmatched
70604,C542086,0,,unmatched
70628,C542088,1,57250.0,unique_available_candidate
70650,C542089,0,,unmatched
70651,C542089,0,,unmatched
70652,C542091,0,,unmatched
70653,C542091,0,,unmatched
70654,C542091,0,,unmatched
70655,C542092,0,,unmatched
70656,C542092,0,,unmatched
70657,C542092,0,,unmatched
70658,C542092,0,,unmatched
70659,C542092,0,,unmatched
70660,C542092,0,,unmatched
70677,C542094,1,63686.0,unique_available_candidate
70678,C542094,0,,unmatched
70679,C542095,0,,unmatched
70704,C542097,0,,unmatched
70755,C542101,0,,unmatched
70756,C542101,0,,unmatched
70757,C542101,0,,unmatched
70866,C542104,0,,unmatched
70867,C542104,0,,unmatched
71506,C542138,1,45639.0,unique_available_candidate
71507,C542138,2,55803.0,multiple_available_candidates
71508,C542138,1,45636.0,unique_available_candidate
71509,C542138,1,45637.0,unique_available_candidate
71510,C542138,1,45629.0,unique_available_candidate
71511,C542138,1,45630.0,unique_available_candidate
71512,C542138,1,45634.0,unique_available_candidate
71513,C542138,1,45631.0,unique_available_candidate
71514,C542138,1,45627.0,unique_available_candidate
71515,C542138,1,45633.0,unique_available_candidate
71516,C542138,1,45632.0,unique_available_candidate
71517,C542138,1,45635.0,unique_available_candidate
71518,C542138,1,45626.0,unique_available_candidate
71519,C542138,1,45625.0,unique_available_candidate
71520,C542138,1,45624.0,unique_available_candidate
71521,C542138,1,45628.0,unique_available_candidate
71522,C542138,1,45638.0,unique_available_candidate
71523,C542139,0,,unmatched
71524,C542140,1,47275.0,unique_available_candidate
71607,C542150,0,,unmatched
71608,C542150,0,,unmatched
71609,C542150,0,,unmatched
71610,C542150,0,,unmatched
71611,C542150,0,,unmatched
71942,C542218,0,,unmatched
71943,C542218,0,,unmatched
71944,C542218,0,,unmatched
72185,C542232,1,72118.0,unique_available_candidate
72413,C542244,0,,unmatched
72414,C542245,0,,unmatched
72415,C542245,0,,unmatched
72416,C542245,0,,unmatched
72417,C542245,0,,unmatched
72418,C542245,0,,unmatched
72419,C542245,0,,unmatched
72420,C542245,0,,unmatched
72421,C542245,0,,unmatched
72726,C542256,1,63355.0,unique_available_candidate
72727,C542256,0,,unmatched
72728,C542256,0,,unmatched
72729,C542256,0,,unmatched
72730,C542257,1,71166.0,unique_available_candidate
72751,C542259,0,,unmatched
72752,C542260,0,,unmatched
72753,C542261,0,,unmatched
72754,C542261,0,,unmatched
72755,C542262,1,16289.0,unique_available_candidate
72756,C542263,0,,unmatched
72757,C542264,0,,unmatched
72758,C542264,0,,unmatched
72880,C542270,0,,unmatched
72881,C542271,0,,unmatched
72882,C542271,0,,unmatched
72883,C542271,0,,unmatched
72925,C542273,0,,unmatched
72926,C542273,0,,unmatched
72927,C542273,0,,unmatched
72928,C542273,0,,unmatched
72929,C542273,0,,unmatched
73414,C542346,0,,unmatched
73415,C542346,0,,unmatched
73416,C542346,0,,unmatched
73417,C542346,0,,unmatched
73418,C542346,0,,unmatched
73419,C542346,0,,unmatched
73420,C542346,0,,unmatched
73421,C542346,0,,unmatched
73446,C542348,0,,unmatched
73467,C542352,0,,unmatched
73594,C542366,0,,unmatched
73595,C542366,0,,unmatched
73596,C542366,0,,unmatched
73597,C542366,0,,unmatched
73598,C542366,0,,unmatched
73599,C542366,0,,unmatched
73600,C542366,0,,unmatched
73601,C542366,0,,unmatched
73602,C542366,0,,unmatched
73603,C542366,0,,unmatched
73741,C542376,0,,unmatched
73742,C542376,0,,unmatched
73784,C542383,0,,unmatched
73797,C542385,0,,unmatched
73798,C542385,0,,unmatched
73936,C542395,0,,unmatched
74088,C542400,0,,unmatched
74139,C542402,0,,unmatched
74140,C542402,0,,unmatched
74141,C542402,0,,unmatched
74142,C542402,0,,unmatched
74143,C542402,0,,unmatched
74144,C542403,1,71615.0,unique_available_candidate
74145,C542403,0,,unmatched
74146,C542404,0,,unmatched
74147,C542404,0,,unmatched
74148,C542404,0,,unmatched
74268,C542413,0,,unmatched
74269,C542413,0,,unmatched
74270,C542413,0,,unmatched
74271,C542413,0,,unmatched
74272,C542413,0,,unmatched
74273,C542413,0,,unmatched
74274,C542413,0,,unmatched
74275,C542413,0,,unmatched
74276,C542413,0,,unmatched
74277,C542413,0,,unmatched
74278,C542413,0,,unmatched
74279,C542413,0,,unmatched
74280,C542413,0,,unmatched
74281,C542413,0,,unmatched
74282,C542413,0,,unmatched
74285,C542416,0,,unmatched
74286,C542416,0,,unmatched
74367,C542421,0,,unmatched
74411,C542424,0,,unmatched
74412,C542424,0,,unmatched
74413,C542424,0,,unmatched
74414,C542424,0,,unmatched
74415,C542424,0,,unmatched
74427,C542426,1,36211.0,unique_available_candidate
74428,C542426,1,36210.0,unique_available_candidate
74429,C542426,1,36239.0,unique_available_candidate
74430,C542426,1,36241.0,unique_available_candidate
74431,C542426,1,36242.0,unique_available_candidate
74432,C542426,1,36231.0,unique_available_candidate
74433,C542426,1,36234.0,unique_available_candidate
74434,C542426,1,36235.0,unique_available_candidate
74435,C542426,1,36232.0,unique_available_candidate
74436,C542426,1,36233.0,unique_available_candidate
74437,C542426,1,36223.0,unique_available_candidate
74438,C542426,1,36244.0,unique_available_candidate
74439,C542426,1,36243.0,unique_available_candidate
74440,C542426,1,36220.0,unique_available_candidate
74441,C542426,1,36213.0,unique_available_candidate
74442,C542426,1,36214.0,unique_available_candidate
74443,C542426,1,36227.0,unique_available_candidate
74444,C542426,1,36225.0,unique_available_candidate
74445,C542426,1,36226.0,unique_available_candidate
74446,C542426,1,36229.0,unique_available_candidate
74447,C542426,1,36219.0,unique_available_candidate
74448,C542426,1,36230.0,unique_available_candidate
74449,C542426,1,36212.0,unique_available_candidate
74450,C542426,1,36236.0,unique_available_candidate
74451,C542426,1,36238.0,unique_available_candidate
74452,C542426,1,36240.0,unique_available_candidate
74453,C542426,1,36224.0,unique_available_candidate
74454,C542426,1,36228.0,unique_available_candidate
74455,C542426,1,36216.0,unique_available_candidate
74456,C542426,1,36215.0,unique_available_candidate
74457,C542426,1,36221.0,unique_available_candidate
74458,C542426,1,36222.0,unique_available_candidate
74459,C542426,1,36237.0,unique_available_candidate
74460,C542426,1,36218.0,unique_available_candidate
74461,C542426,1,36217.0,unique_available_candidate
74462,C542427,0,,unmatched
74990,C542537,0,,unmatched
74991,C542537,0,,unmatched
74992,C542537,0,,unmatched
74993,C542537,0,,unmatched
74994,C542537,0,,unmatched
74995,C542537,0,,unmatched
74996,C542537,1,47928.0,unique_available_candidate
74997,C542537,0,,unmatched
74998,C542537,0,,unmatched
74999,C542537,0,,unmatched
75000,C542537,0,,unmatched
75001,C542539,1,51037.0,unique_available_candidate
75002,C542539,0,,unmatched
75003,C542540,0,,unmatched
75004,C542540,0,,unmatched
75005,C542540,0,,unmatched
75380,C542588,0,,unmatched
75381,C542588,0,,unmatched
75382,C542588,0,,unmatched
75383,C542589,0,,unmatched
75395,C542593,1,74056.0,unique_available_candidate
75597,C542604,0,,unmatched
75598,C542604,0,,unmatched
75599,C542604,0,,unmatched
75600,C542604,0,,unmatched
75601,C542604,0,,unmatched
75602,C542604,0,,unmatched
75603,C542604,0,,unmatched
75604,C542604,1,23969.0,unique_available_candidate
76675,C542635,0,,unmatched
76676,C542635,0,,unmatched
76679,C542637,1,61578.0,unique_available_candidate
76680,C542638,1,69226.0,unique_available_candidate
76681,C542639,0,,unmatched
76682,C542640,0,,unmatched
76688,C542642,2,73796.0,multiple_available_candidates
76689,C542642,0,,unmatched
76690,C542642,1,73791.0,unique_available_candidate
76691,C542643,1,69894.0,unique_available_candidate
